customer_id,age,gender,region,tenure,monthly_charges,total_charges,contract,internet_service,support_tickets,satisfaction_score,payment_method,churn
C01741,42,Male,West,24,91.62,2208.27,One year,Fiber optic,1,6.0,Electronic check,No
C01742,60,Female,West,31,73.82,2262.19,One year,Fiber optic,3,4.0,Electronic check,No
C01743,43,Female,East,30,139.21,4304.22,Two year,DSL,1,5.0,Bank transfer,Yes
C01744,19,Male,South,40,58.4,2636.0,One year,Fiber optic,4,8.0,Bank transfer,No
C01745,29,Female,East,20,72.51,1494.1,Month-to-month,Fiber optic,5,10.0,Electronic check,Yes
C01746,73,Female,,15,128.83,2124.75,One year,No,2,3.0,Electronic check,No
C01747,74,Male,East,64,58.24,3661.85,Month-to-month,Fiber optic,3,6.0,Credit card,No
C01748,39,Male,North,30,42.56,1174.56,Two year,Fiber optic,1,9.0,Electronic check,No
C01749,63,,North,19,60.65,1034.12,One year,Fiber optic,2,1.0,Bank transfer,No
C01750,59,Female,North,46,112.32,5028.97,One year,Fiber optic,2,1.0,Credit card,No
C01751,71,Female,North,40,123.88,4911.17,Month-to-month,No,2,7.0,Bank transfer,Yes
C01752,68,Male,East,42,38.16,1735.64,Month-to-month,Fiber optic,0,2.0,Bank transfer,No
C01753,53,Female,East,16,96.5,1694.44,Month-to-month,No,3,10.0,Mailed check,No
C01754,40,Male,West,53,90.24,4706.27,One year,DSL,5,2.0,Bank transfer,No
C01755,53,Female,East,14,101.91,1378.15,One year,Fiber optic,2,8.0,Electronic check,No
C01756,36,Female,North,61,102.17,6232.06,Month-to-month,No,3,4.0,Electronic check,No
C01757,37,Female,North,31,135.34,4230.65,Month-to-month,No,4,10.0,Credit card,No
C01758,52,Male,West,30,64.85,2033.51,Month-to-month,Fiber optic,5,9.0,Electronic check,Yes
C01759,50,Male,Central,28,59.47,1605.29,Month-to-month,Fiber optic,2,8.0,Credit card,No
C01760,51,Female,South,31,91.84,2816.98,Two year,No,2,7.0,Mailed check,No
C01761,39,Male,South,48,74.38,3773.44,Two year,Fiber optic,1,3.0,Electronic check,No
C01762,41,Male,South,36,79.48,2819.49,One year,No,1,2.0,Bank transfer,No
C01763,18,Male,South,10,32.97,243.51,Month-to-month,DSL,2,3.0,Electronic check,Yes
C01764,52,Female,South,41,42.05,1711.22,Month-to-month,DSL,2,1.0,Electronic check,No
C01765,50,Male,East,20,132.57,2663.12,Two year,Fiber optic,0,8.0,Electronic check,No
C01766,71,Female,West,8,32.85,32.85,Two year,Fiber optic,2,3.0,Electronic check,No
C01767,46,Female,West,61,92.87,5598.52,Month-to-month,Fiber optic,2,5.0,Electronic check,No
C01768,44,Female,Central,23,111.78,2633.93,One year,Fiber optic,2,7.0,Mailed check,No
C01769,21,Female,South,43,26.36,1433.48,Month-to-month,No,1,8.0,Credit card,No
C01770,29,Male,East,13,50.62,578.73,Month-to-month,Fiber optic,0,6.0,Electronic check,No
C01771,37,Female,South,25,68.36,1823.73,Two year,No,1,8.0,Electronic check,No
C01772,39,Female,North,28,83.28,2358.72,Two year,Fiber optic,2,2.0,Mailed check,No
C01773,38,Female,South,10,64.28,816.8,Two year,Fiber optic,0,3.0,Electronic check,No
C01774,40,Female,South,71,99.63,6980.9,Month-to-month,DSL,2,8.0,Electronic check,No
C01775,61,Female,East,23,51.04,1339.4,Month-to-month,Fiber optic,3,8.0,Bank transfer,No
C01776,25,Female,North,42,27.93,1383.37,Two year,DSL,2,7.0,Credit card,No
C01777,36,Female,West,41,25.18,1249.07,One year,DSL,2,10.0,Electronic check,No
C01778,27,Male,Central,31,64.73,2220.74,Month-to-month,Fiber optic,4,10.0,Bank transfer,No
C01779,35,Male,Central,43,66.59,2892.0,Month-to-month,Fiber optic,4,1.0,Credit card,No
C01780,57,Male,North,41,134.09,5585.43,Month-to-month,Fiber optic,2,6.0,Credit card,Yes
C01781,20,Female,North,6,30.15,117.96,One year,Fiber optic,2,10.0,Electronic check,No
C01782,37,Male,Central,49,85.96,3912.04,Two year,Fiber optic,3,4.0,Mailed check,Yes
C01783,19,Male,Central,9,91.45,861.43,Month-to-month,Fiber optic,0,1.0,Credit card,No
C01784,72,Female,East,32,105.42,3349.29,Month-to-month,Fiber optic,3,2.0,Electronic check,Yes
C01785,59,Male,South,27,98.45,2802.61,Month-to-month,No,2,8.0,Credit card,No
C01786,31,Female,East,33,25.94,985.32,One year,No,3,10.0,Credit card,No
C01787,29,Female,East,6,97.66,426.64,Month-to-month,DSL,2,8.0,Mailed check,No
C01788,23,Male,Central,51,62.07,3465.57,Month-to-month,Fiber optic,2,1.0,Electronic check,Yes
C01789,44,Male,East,31,113.88,3588.5,One year,No,1,5.0,Electronic check,No
C01790,60,Female,North,5,46.66,46.66,Month-to-month,No,3,4.0,Bank transfer,No
C01791,51,Female,West,1,107.36,107.36,One year,Fiber optic,2,10.0,Electronic check,No
C01792,68,Female,West,39,96.93,3480.27,One year,Fiber optic,1,6.0,Electronic check,No
C01793,37,Female,South,48,100.01,4915.03,Month-to-month,Fiber optic,3,3.0,Bank transfer,No
C01794,33,Male,North,40,45.23,1730.17,One year,No,5,6.0,Bank transfer,No
C01795,45,Female,North,52,101.96,5175.86,One year,Fiber optic,3,8.0,Credit card,No
C01796,29,Male,Central,55,109.75,5939.65,One year,DSL,2,6.0,Credit card,No
C01797,73,Male,East,63,81.28,5075.55,One year,No,1,5.0,Credit card,No
C01798,28,Female,East,71,64.14,4640.29,Month-to-month,Fiber optic,1,8.0,Mailed check,No
C01799,45,Male,Central,64,44.15,2578.93,Month-to-month,DSL,3,4.0,Bank transfer,No
C01800,47,Female,North,58,58.35,3223.83,Month-to-month,Fiber optic,6,2.0,Credit card,Yes
C01801,21,Female,South,32,112.84,3680.64,Month-to-month,Fiber optic,1,9.0,Bank transfer,Yes
C01802,44,Male,Central,37,72.08,2577.85,Month-to-month,Fiber optic,3,8.0,Electronic check,No
C01803,43,Female,East,45,105.81,4848.79,Month-to-month,Fiber optic,4,8.0,Credit card,No
C01804,32,Female,North,13,110.11,1356.81,One year,DSL,5,9.0,Bank transfer,No
C01805,25,Male,West,49,102.53,5260.19,Month-to-month,DSL,1,8.0,Credit card,No
C01806,20,Female,North,43,102.46,4437.08,Two year,Fiber optic,4,1.0,Credit card,Yes
C01807,18,Male,West,38,95.24,3803.06,One year,DSL,3,9.0,Electronic check,No
C01808,45,Female,West,61,84.62,5239.48,Month-to-month,Fiber optic,3,1.0,Credit card,Yes
C01809,23,Male,Central,50,47.75,2474.24,One year,Fiber optic,4,7.0,Bank transfer,No
C01810,72,Female,East,68,121.92,8177.7,Month-to-month,Fiber optic,0,10.0,Mailed check,No
C01811,31,Female,South,71,135.89,9823.3,Two year,Fiber optic,1,5.0,Electronic check,No
C01812,55,Female,Central,60,78.65,4751.36,Two year,DSL,1,4.0,Mailed check,No
C01813,56,Male,East,22,132.32,2767.97,Two year,Fiber optic,3,10.0,Electronic check,Yes
C01814,46,Female,West,14,139.77,1656.78,One year,Fiber optic,4,5.0,Bank transfer,Yes
C01815,68,Male,North,22,80.91,1801.01,Two year,Fiber optic,2,10.0,Credit card,No
C01816,24,Male,West,52,108.3,5857.78,One year,No,1,4.0,Credit card,No
C01817,31,Female,East,63,99.04,6103.45,Two year,DSL,2,2.0,Mailed check,No
C01818,32,Female,South,64,52.29,3205.44,Month-to-month,No,1,6.0,Credit card,No
C01819,25,Female,West,50,30.42,1473.56,Two year,DSL,2,4.0,Electronic check,No
C01820,34,Male,North,50,77.14,4022.19,One year,No,2,8.0,Credit card,No
C01821,35,Female,West,69,115.53,7696.05,Month-to-month,DSL,2,3.0,Credit card,No
C01822,61,Female,Central,50,62.39,3021.97,Two year,Fiber optic,3,8.0,Bank transfer,No
C01823,35,Female,East,11,115.21,1116.45,One year,DSL,0,,Credit card,No
C01824,67,Male,North,37,100.3,3795.42,Two year,Fiber optic,1,4.0,Electronic check,No
C01825,62,Female,East,26,104.99,2708.33,Month-to-month,DSL,1,8.0,Electronic check,No
C01826,69,Female,East,46,57.86,2609.57,One year,DSL,2,3.0,Credit card,No
C01827,23,Female,East,46,79.06,3609.75,One year,DSL,2,3.0,Credit card,Yes
C01828,74,Male,South,22,45.9,1127.52,Month-to-month,DSL,4,6.0,Bank transfer,Yes
C01829,52,Male,West,22,53.36,1342.16,One year,Fiber optic,0,4.0,Electronic check,No
C01830,73,Male,South,7,35.33,401.0,One year,Fiber optic,3,4.0,Credit card,No
C01831,38,Female,East,22,39.58,957.07,Month-to-month,DSL,1,4.0,Mailed check,No
C01832,72,Male,East,60,49.21,3160.19,One year,No,3,7.0,Electronic check,No
C01833,51,Male,West,48,91.73,4263.3,Month-to-month,Fiber optic,0,4.0,Credit card,No
C01834,22,Female,West,68,75.74,5208.47,Two year,DSL,1,7.0,Mailed check,No
C01835,41,Male,Central,67,55.7,4031.9,Two year,Fiber optic,3,3.0,Electronic check,No
C01836,25,,West,62,124.03,7414.35,Month-to-month,Fiber optic,3,9.0,Credit card,No
C01837,71,Female,West,13,85.39,1029.94,Month-to-month,Fiber optic,3,10.0,Credit card,No
C01838,35,Male,Central,25,131.16,3123.62,Month-to-month,No,2,1.0,Electronic check,Yes
C01839,30,Male,South,5,98.02,533.41,Month-to-month,Fiber optic,3,2.0,Bank transfer,Yes
C01840,49,Female,South,7,26.82,403.41,Two year,No,2,2.0,Electronic check,Yes
C01841,42,Male,East,17,130.05,2291.48,Month-to-month,Fiber optic,5,2.0,Mailed check,Yes
C01842,23,Female,East,21,123.61,2563.21,Month-to-month,No,2,8.0,Credit card,Yes
C01843,64,Male,West,2,98.06,277.97,Month-to-month,Fiber optic,3,3.0,Electronic check,Yes
C01844,66,Male,North,61,86.5,5233.04,One year,Fiber optic,1,6.0,Electronic check,No
C01845,60,Male,North,38,77.09,2958.57,One year,Fiber optic,3,3.0,Bank transfer,No
C01846,53,Female,West,48,80.45,3954.39,Month-to-month,Fiber optic,2,1.0,Credit card,No
C01847,40,Male,Central,48,113.46,5709.0,Month-to-month,DSL,0,1.0,Electronic check,Yes
C01848,48,Male,South,70,84.01,5948.12,Month-to-month,DSL,0,10.0,Electronic check,No
C01849,47,Male,South,11,45.24,530.29,Month-to-month,DSL,2,6.0,Credit card,Yes
C01850,27,Male,East,25,31.69,1092.25,Month-to-month,DSL,1,7.0,Electronic check,No
C01851,22,Male,East,23,39.51,615.34,One year,No,4,2.0,Mailed check,No
C01852,32,Female,North,40,53.92,2143.0,Month-to-month,Fiber optic,1,5.0,Electronic check,No
C01853,43,Female,East,38,67.29,2445.83,Month-to-month,DSL,3,7.0,Electronic check,No
C01854,27,Male,Central,57,127.63,7239.15,One year,Fiber optic,1,8.0,Credit card,No
C01855,24,Female,West,41,52.5,2243.1,One year,DSL,3,7.0,Electronic check,No
C01856,66,Female,Central,17,61.75,1196.85,Month-to-month,No,1,6.0,Bank transfer,No
C01857,39,Female,West,41,50.65,1998.59,Month-to-month,No,1,,Mailed check,No
C01858,51,Female,Central,70,87.76,6243.57,One year,DSL,3,4.0,Credit card,No
C01859,47,Male,South,42,95.96,3895.67,Month-to-month,Fiber optic,3,7.0,Mailed check,Yes
C01860,59,Female,North,43,86.19,3514.1,One year,No,1,3.0,Bank transfer,No
C01861,60,Female,North,13,134.46,1758.61,One year,Fiber optic,4,8.0,Electronic check,No
C01862,34,Female,Central,1,139.47,139.47,Two year,No,0,5.0,Electronic check,No
C01863,66,Male,West,16,121.3,2164.38,Month-to-month,Fiber optic,2,6.0,Credit card,Yes
C01864,39,Female,South,2,117.61,535.22,Month-to-month,DSL,0,5.0,Mailed check,Yes
C01865,65,Female,Central,33,67.1,2123.02,Two year,Fiber optic,0,6.0,Bank transfer,No
C01866,41,Female,South,64,91.68,5595.79,Month-to-month,DSL,2,8.0,Credit card,No
C01867,24,Male,East,33,65.42,1953.78,Month-to-month,No,2,3.0,Electronic check,No
C01868,61,Male,South,47,115.2,5289.05,One year,Fiber optic,3,5.0,Bank transfer,No
C01869,19,Female,North,62,44.76,2806.22,Month-to-month,DSL,1,5.0,Bank transfer,No
C01870,62,Male,South,55,49.92,2706.42,One year,Fiber optic,2,1.0,Mailed check,No
C01871,20,Male,South,47,29.45,1195.37,Two year,Fiber optic,1,9.0,Bank transfer,No
C01872,29,Female,East,57,95.03,5684.63,One year,No,1,7.0,Electronic check,No
C01873,52,Female,North,21,104.18,2287.21,Month-to-month,Fiber optic,3,1.0,Credit card,Yes
C01874,71,Male,South,31,25.39,1050.94,Two year,Fiber optic,1,1.0,Credit card,No
C01875,41,Male,East,29,83.74,2158.3,One year,DSL,0,10.0,Credit card,No
C01876,24,Male,South,58,68.34,4154.62,Month-to-month,No,1,9.0,Bank transfer,No
C01877,31,Male,West,30,116.12,3461.25,One year,Fiber optic,1,8.0,Mailed check,Yes
C01878,69,Male,West,68,29.47,1945.18,Month-to-month,DSL,3,8.0,Bank transfer,No
C01879,59,Female,Central,14,30.59,431.91,Month-to-month,Fiber optic,1,9.0,Electronic check,No
C01880,23,Female,Central,13,96.32,1147.24,One year,Fiber optic,2,6.0,Electronic check,Yes
C01881,39,Male,South,52,93.04,4816.63,Month-to-month,Fiber optic,0,1.0,Credit card,No
C01882,33,Male,West,56,120.58,6894.44,Month-to-month,Fiber optic,1,5.0,Bank transfer,Yes
C01883,28,Female,West,49,93.11,4267.94,One year,Fiber optic,2,4.0,Bank transfer,No
C01884,66,Male,East,23,134.18,3310.74,Month-to-month,No,2,2.0,Credit card,Yes
C01885,53,Male,West,1,61.15,120.01,Month-to-month,Fiber optic,2,9.0,Credit card,Yes
C01886,28,Male,North,24,70.76,1681.71,Month-to-month,DSL,1,7.0,Bank transfer,No
C01887,55,Female,South,34,137.43,4812.96,One year,No,1,10.0,Electronic check,No
C01888,41,Male,Central,30,37.37,1175.67,Two year,Fiber optic,1,2.0,Credit card,No
C01889,21,Male,Central,67,116.53,7735.52,Month-to-month,Fiber optic,2,10.0,Bank transfer,No
C01890,43,Female,North,63,26.33,1542.86,One year,No,2,7.0,Electronic check,No
C01891,28,Male,East,56,80.95,4758.13,Month-to-month,DSL,0,6.0,Electronic check,No
C01892,31,Male,South,2,42.64,42.64,Month-to-month,No,1,2.0,Bank transfer,No
C01893,68,Male,North,10,93.87,909.16,Month-to-month,Fiber optic,4,7.0,Electronic check,Yes
C01894,58,Female,North,32,116.79,3525.72,Month-to-month,DSL,5,6.0,Credit card,No
C01895,25,Female,East,45,28.8,1369.17,Month-to-month,No,0,8.0,Mailed check,No
C01896,66,Female,West,49,43.83,2133.11,One year,Fiber optic,3,2.0,Electronic check,No
C01897,50,Male,East,22,64.4,1229.37,One year,DSL,4,7.0,Mailed check,No
C01898,67,Male,South,8,54.42,305.01,Two year,No,3,1.0,Electronic check,Yes
C01899,60,Female,West,24,69.07,1664.34,Two year,No,5,1.0,Credit card,No
C01900,37,Female,West,58,134.46,7841.44,Month-to-month,No,4,5.0,Electronic check,No
C01901,48,Male,Central,72,36.64,2347.5,Month-to-month,DSL,6,2.0,Bank transfer,No
C01902,48,Female,South,68,73.68,4904.43,Month-to-month,DSL,3,8.0,Mailed check,No
C01903,59,Female,South,43,77.57,3359.58,Month-to-month,Fiber optic,2,5.0,Electronic check,Yes
C01904,32,Female,East,7,57.24,582.15,Two year,No,4,3.0,Mailed check,Yes
C01905,36,Female,East,70,57.03,4117.99,Month-to-month,DSL,0,3.0,Bank transfer,No
C01906,31,Male,East,12,107.2,1218.16,Month-to-month,Fiber optic,3,5.0,Mailed check,Yes
C01907,34,Male,,20,96.05,2070.86,Month-to-month,DSL,3,6.0,Bank transfer,Yes
C01908,27,Male,North,71,118.48,8364.82,Two year,Fiber optic,0,8.0,Bank transfer,No
C01909,20,Male,East,37,71.58,2348.46,Month-to-month,Fiber optic,2,6.0,Mailed check,No
C01910,71,Female,East,15,94.77,1637.68,One year,DSL,3,6.0,Bank transfer,No
C01911,22,Female,South,37,127.76,4795.77,Month-to-month,Fiber optic,0,7.0,Bank transfer,Yes
C01912,68,Female,West,6,122.9,765.61,Month-to-month,Fiber optic,3,6.0,Electronic check,No
C01913,18,Male,Central,23,130.8,3009.63,Month-to-month,Fiber optic,1,4.0,Electronic check,No
C01914,62,Female,East,69,55.93,3904.58,One year,No,3,3.0,Bank transfer,No
C01915,36,Male,North,22,138.32,3044.14,One year,DSL,1,6.0,Electronic check,Yes
C01916,47,Female,North,65,118.88,7683.83,Month-to-month,DSL,1,2.0,Credit card,No
C01917,34,Male,East,40,116.4,4558.03,Month-to-month,Fiber optic,2,3.0,Mailed check,Yes
C01918,45,Male,West,48,101.77,4896.5,Month-to-month,Fiber optic,3,2.0,Bank transfer,Yes
C01919,43,Male,South,51,138.08,6909.89,Month-to-month,DSL,3,5.0,Mailed check,No
C01920,48,Female,South,40,75.78,2859.83,Month-to-month,No,2,10.0,Credit card,No
C01921,40,Male,Central,3,110.28,371.31,Month-to-month,DSL,2,9.0,Electronic check,Yes
C01922,48,Male,North,67,105.36,7206.12,One year,DSL,1,1.0,Electronic check,Yes
C01923,65,Male,North,35,109.19,3702.22,One year,No,4,9.0,Mailed check,No
C01924,42,Female,North,48,111.42,5254.82,One year,No,0,2.0,Credit card,No
C01925,38,Male,Central,40,46.94,1623.22,One year,Fiber optic,1,10.0,Mailed check,No
C01926,25,,East,48,65.14,2929.29,Two year,DSL,1,3.0,Electronic check,No
C01927,38,Male,North,26,70.11,1631.1,Two year,Fiber optic,2,2.0,Electronic check,Yes
C01928,25,Male,South,61,111.02,6918.36,Month-to-month,DSL,4,8.0,Bank transfer,No
C01929,28,Female,Central,17,107.37,1564.83,Month-to-month,Fiber optic,1,9.0,Credit card,No
C01930,72,Female,West,48,120.84,5869.2,Month-to-month,Fiber optic,2,4.0,Credit card,No
C01931,23,Male,South,42,115.68,4818.78,Two year,Fiber optic,2,6.0,Credit card,Yes
C01932,45,Female,South,37,93.54,3551.78,Month-to-month,Fiber optic,3,8.0,Credit card,No
C01933,65,Male,North,2,41.09,257.11,Month-to-month,Fiber optic,3,9.0,Bank transfer,No
C01934,72,Female,West,29,98.08,2839.83,Month-to-month,DSL,3,5.0,Electronic check,No
C01935,26,Male,North,4,127.01,678.1,One year,DSL,4,8.0,Electronic check,Yes
C01936,27,Male,South,37,98.97,3894.37,One year,No,4,8.0,Electronic check,No
C01937,39,Male,South,50,128.0,6601.95,One year,DSL,1,8.0,Credit card,No
C01938,49,Male,West,38,139.89,5214.99,One year,DSL,1,9.0,Bank transfer,No
C01939,72,Female,West,55,66.31,3351.63,Two year,DSL,2,9.0,Bank transfer,No
C01940,29,Female,West,26,108.18,2793.95,Month-to-month,Fiber optic,1,5.0,Mailed check,No
C01941,27,Female,South,23,87.1,2030.06,Two year,Fiber optic,0,4.0,Credit card,No
C01942,32,Male,South,33,77.32,2258.55,One year,Fiber optic,3,10.0,Credit card,No
C01943,67,Female,South,17,52.58,903.02,Month-to-month,Fiber optic,4,5.0,Credit card,Yes
C01944,19,Male,North,58,53.28,2790.24,Two year,Fiber optic,2,10.0,Mailed check,No
C01945,39,Female,West,59,46.27,2961.8,Two year,DSL,2,10.0,Electronic check,No
C01946,24,Female,East,30,97.62,3000.21,Two year,No,1,1.0,Credit card,No
C01947,26,Male,East,58,41.34,2275.03,Two year,No,3,2.0,Credit card,No
C01948,70,Male,Central,2,74.61,168.22,Month-to-month,Fiber optic,0,6.0,Mailed check,No
C01949,18,Male,North,12,85.18,1059.69,Month-to-month,Fiber optic,2,1.0,Electronic check,Yes
C01950,36,Female,Central,21,75.4,1655.84,Month-to-month,Fiber optic,3,7.0,Electronic check,No
C01951,70,Female,West,28,123.32,3463.37,Two year,DSL,1,1.0,Bank transfer,No
C01952,52,Male,South,17,75.96,1433.07,Two year,Fiber optic,0,9.0,Credit card,No
C01953,22,Female,West,37,34.53,1087.43,Two year,No,2,5.0,Electronic check,No
C01954,44,Female,West,58,139.1,8048.42,Two year,DSL,2,7.0,Credit card,No
C01955,73,Male,South,33,122.17,4299.61,One year,DSL,1,5.0,Credit card,Yes
C01956,40,Female,South,33,100.91,3277.27,Month-to-month,Fiber optic,3,7.0,Credit card,No
C01957,48,Male,Central,5,111.98,596.11,Month-to-month,Fiber optic,1,7.0,Credit card,Yes
C01958,48,Female,North,21,39.74,685.25,Month-to-month,Fiber optic,2,3.0,Electronic check,No
C01959,55,Male,North,59,113.08,6971.72,One year,DSL,1,9.0,Bank transfer,No
C01960,28,Female,West,59,48.89,2927.3,Month-to-month,Fiber optic,4,9.0,Credit card,No
C01961,65,Male,Central,8,81.23,461.03,Two year,DSL,7,4.0,Bank transfer,Yes
C01962,74,Male,East,2,45.47,254.5,One year,No,2,1.0,Credit card,No
C01963,26,Male,North,60,111.69,6540.42,Month-to-month,DSL,1,5.0,Electronic check,No
C01964,64,Female,East,13,53.28,795.21,Two year,DSL,0,7.0,Bank transfer,No
C01965,64,Male,South,42,54.12,2427.54,One year,Fiber optic,1,8.0,Credit card,No
C01966,60,Female,Central,60,37.56,2553.6,One year,DSL,1,3.0,Electronic check,No
C01967,39,Female,West,57,107.87,6182.17,Month-to-month,Fiber optic,4,5.0,Mailed check,Yes
C01968,44,Female,South,40,59.02,2368.13,Month-to-month,DSL,3,8.0,Mailed check,No
C01969,65,Female,West,28,84.6,2068.8,Month-to-month,Fiber optic,6,6.0,Bank transfer,No
C01970,26,Female,West,56,63.21,3471.26,Month-to-month,DSL,0,8.0,Credit card,No
C01971,65,Male,,51,114.09,5711.45,One year,Fiber optic,1,7.0,Credit card,Yes
C01972,70,Female,South,61,51.05,3086.94,Two year,DSL,0,2.0,Credit card,No
C01973,56,Male,East,37,133.2,4850.39,Two year,Fiber optic,2,3.0,Electronic check,No
C01974,37,Female,North,68,61.95,4330.53,Month-to-month,DSL,2,8.0,Credit card,Yes
C01975,49,Male,East,56,36.94,1984.71,Two year,No,0,8.0,Bank transfer,No
C01976,20,Female,South,5,52.64,334.53,Month-to-month,Fiber optic,3,9.0,Credit card,Yes
C01977,71,Female,East,22,33.5,719.67,Month-to-month,DSL,3,3.0,Mailed check,Yes
C01978,37,Male,Central,58,78.9,4482.79,One year,DSL,1,1.0,Credit card,Yes
C01979,21,Female,Central,9,53.78,376.98,Two year,DSL,3,3.0,Credit card,Yes
C01980,63,Male,East,52,126.9,6633.75,Two year,DSL,2,5.0,Credit card,No
C01981,55,Male,West,25,84.47,2317.36,Two year,Fiber optic,1,2.0,Bank transfer,Yes
C01982,53,Female,North,15,51.84,667.97,Month-to-month,Fiber optic,3,2.0,Electronic check,Yes
C01983,21,Female,,39,76.9,3006.23,Month-to-month,No,2,2.0,Credit card,Yes
C01984,60,Male,West,68,47.54,3305.3,Month-to-month,Fiber optic,2,2.0,Bank transfer,Yes
C01985,54,Female,West,65,45.55,2957.78,One year,DSL,3,4.0,Credit card,No
C01986,63,Female,Central,30,59.58,1523.37,Month-to-month,DSL,3,9.0,Electronic check,No
C01987,65,Female,East,1,37.45,109.3,Month-to-month,DSL,2,4.0,Bank transfer,No
C01988,30,Female,Central,64,46.69,2762.2,Month-to-month,DSL,3,3.0,Mailed check,No
C01989,30,Male,Central,65,132.88,8413.31,One year,Fiber optic,5,6.0,Credit card,Yes
C01990,70,Male,East,44,101.68,4278.21,One year,DSL,4,7.0,Bank transfer,No
C01991,48,Female,North,46,130.93,5998.51,Month-to-month,DSL,1,4.0,Electronic check,Yes
C01992,42,Female,South,38,54.54,1927.98,Month-to-month,DSL,3,1.0,Credit card,No
